id,tweet,label
5690,"Extremely good news': Bendigo hits COVID-zero, but out-of-area patient in hospital https://t.co/M6wMc7scY6",fake
2439,We've now tracked 31142 hospitalizations and 4700 deaths. Today's numbers show the largest single-day increases in both. https://t.co/E3ts7woepG,real
120,#IndiaFightsCorona: @MoHFW_INDIA held a virtual meeting today with States &amp; UTs to ensure adequate Oxygen availability in all healthcare facilities &amp; unrestricted intra as well as inter State movement of oxygen. Read Details: https://t.co/cFx0MYEcFx #StaySafe #IndiaWillWin https://t.co/6jA2u1eY9Z,real
4704,A video showing medical staff in Turkey saluting citizens.,fake
2773,"@KytheAntiComguy @ConceptualJames I was in Milan when COVID hit. I motorbiked past a dead body in the street. The hospitals were full and the morgues/crematoriums couldn't keep up. Military trucks, stacked with coffins, drove down my street almost daily.

Stop the compliance crap and wear the damn mask. Please.",fake
104,#CoronaVirusUpdates India records Highest ever single day peak of 63631 #COVID19 recoveries. #IndiaFightsCorona as Total recoveries cross 22 lakh. Recoveries exceed the active cases by more than 15 lakh. https://t.co/XBY3Er8K0P https://t.co/VDQSv7xVUB,real
383,U.S. pediatric COVID-19 cases have jumped 90% in 4 weeks. https://t.co/nSdAf6C3Me,real
3786,RT @drharshvardhan: In a suo-moto statement in #LokSabha on #COVID19 containment I said @MoHFW_INDIA is constantly reviewing the evolving…,real
118,India has lost over 50000 individuals to coronavirus till date. In view of the rising coronavirus cases Bihar government extends lockdown in the state till 6 September. At Nationalist Congress Party chief Sharad Pawar’s residence four people tested positive for #coronavirus. https://t.co/LqGJHHVr2g,fake
1596,"https://t.co/HcGWx8897G California fires, camel racing, coronavirus tribute; The World in Photos, Sept. 28 https://t.co/vmEP0HhNbC https://t.co/4KvZ8FEWPX",fake
1510,California’s testing situation remains the most puzzling of any state which adds uncertainty in assessing the severity of the state’s overall outbreak.,real
2886,#IndiaFightsCorona: A testing hub in #Lucknow for the disease has recorded the shortest average time to process samples among institutions in the country. Details : https://t.co/pCzzrDOcgM #StaySafe #IndiaWillWin https://t.co/r5EoHSBycl,real
6322,"I know it doesn't feel like it but this virus will pass. It won't last forever. First Minister Nicola Sturgeon thanks the people of Scotland for the ""sacrifices"" they have made so far. Get the latest on the new restrictions: https://t.co/ujGUetzYDa https://t.co/xHoi8W9vi8",real
1289,The Bombay High Court in Mumbai City has extended the lockdown in the state of Maharashtra till April 30 2020.,fake
6384,Update on managed isolation &amp; quarantine numbers There are currently 2079 people in managed isolation and quarantine. Our current effective capacity is 6698. This gives us an excess capacity of 4619. Over the next week we are projecting 3701 arrivals and 1261 departures.,real
1966,RT @CDCtravel: CDC is helping travelers understand the #COVID19 risk in each country. Before you make travel plans check the COVID-19 risk…,real
2346,Clinicians are feeling the psychological fallout from coronavirus. https://t.co/5BCUjUA0DO,real
1261,Harvard scientist predicts coronavirus will infect up to 70 percent of humanity https://t.co/03HGuvCatU https://t.co/03HGuvCatU,fake
1940,RT @CDCemergency: #DYK? You may spread #COVID19 even if you do not have symptoms. If your health department tells you that you have been ex…,real
5426,Asian flu Hong Kong flu swine flu and bird flu killed more people than coronavirus has today. And that the government never shut down anything for those.,fake
1106,With today’s six new cases and one additional recovered case our total number of active cases is 123. Of those 43 are imported cases in MIQ facilities and 80 are community cases.,real
6197,Update from the @minhealthnz ​ There are no new cases of COVID-19 to report today.​ ​The number of active cases in NZ remains at 22. All active cases have recently returned from overseas and were in managed isolation facilities. There are no cases of community transmission.,real
6419,Aamir Khan Donate 250 Cr. In PM Relief Cares Fund,fake
576,"???While California is dying ??? Gavin (Newsom) is vacationing in Stevensville, MT!??�",fake
6238,NZ COVID tracer app 1556138 people have registered for the COVID Tracer app now. A reminder for businesses to please make sure to have the QR code accessible for people in wheelchairs. #COVID19NZ #COVID19,real
2091,"@ikaveri Far better than banging thalis and shouting go corona go. Also, far better than taking coronil. 👏",fake
1144,@ariellesophia It’s ... a very messy number especially in a time series. You could get a number that reflects today but it would be a mix of cumulative hospitalizations for some states and daily totals for others,real
1715,Cardiac MRI scans showed that up to 35% of Big 10 athletes who tested positive for COVID also had myocarditis. https://t.co/NDYS0S6EN1,real
1415,This is made up of 1144 confirmed cases which is the number reported to World Health Organization and 350 probable cases.⁣ ⁣ We now have 1371 people reported as having recovered from COVID-19 an increase of 3 on yesterday. This is 92% of all confirmed and probable cases.⁣,real
2720,ICMR has approved 1000 #COVID19 testing labs all across India. There was only one government lab at the beginning of the year. #IndiaFightsCorona. #ICMRFightsCovid19 https://t.co/UGMspU4MMH,real
5062,The recent storm impaired Florida’s ability to do tests and therefore to confirm cases. Also a large gap has opened between the total number of tests the state is reporting and the number of unique people who are being tested. We report the latter.,real
2641,"#mother is sitting on a link between two train bogies traveling in a very dangerous manner. Migrant workers are facing greater difficulties than anyone with the #Lockdown4 announced to prevent the spread of the #COVID19.My mind is wandering, so govt should take instant measures.",fake
3284,Deaths—1564 yesterday—were pretty close to the average April daily deaths of ~1500 but lower than recent days. Note: we saw a big dip Sun/Mon last week (4/5-4/6) before jumping to a new plateau. https://t.co/p0GUuAqdNN,real
2248,@justin_hart @RandPaul #COVID19 #Plandemic Judy Mikovits should replace Tony Fauci as head of infectious disease control. She can explain things so much more clearly. https://t.co/09kOFBfifK,fake
4085,📢Nigeria International Travel Portal Q: Must travelers departing from Nigeria test for COVID-19? A: The requirement for COVID-19 PCR negative test depends on the airline and travel destination. For more NITP FAQs visit: https://t.co/9JgwI7GsZZ https://t.co/7yEfGHe1fQ,real
539,Tracking city-level data allows us to see that 48% of Black people who have died from COVID-19 in Michigan are from Detroit. But the decisions that individual jurisdictions make can obscure the scale of this impact. https://t.co/N7Ex0uSP3C,real
1748,"Lock down exit will bump up CORONA Cases to 40K .!!. Present ""official report"" 21700 is also under doubt..! Still we are not tested Corona cases like GERMANY... Already V R equivalent to FRANCE..!! on CORONA Cases But our Health infrastructure not ENOUGH to save poor ...2 https://t.co/91j6cUEhuI https://t.co/VyxNnNeNmp",fake
2969,Father and son physicians may both die of COVID in Florida. https://t.co/SJolikRsjE,real
232,Yesterday our labs processed 9257 tests. Our total number of tests completed to date is 719320.​ ​ There are 159 people linked to the community cluster at the Auckland quarantine facility. This includes 85 people who have tested positive and their household contacts.,real
5637,Tighter restrictions will be imposed in Dublin from midnight tonight in response to growing concern over the spread of #coronavirus https://t.co/EA8Cjs2jk9,real
5970,1 in 4 people hospitalized with #COVID19 in Georgia during March 2020 were under age 65 and had no high-risk medical conditions. Social distancing is important to protect everyone. Learn more from @CDCMMWR: https://t.co/Za5195Kas3. https://t.co/S313VrtMbv,real
5859,#IndiaFightsCorona: India overtakes USA to become No.1 in terms of global #COVID19 recoveries Total recoveries cross 42 lakh; 19% of global Recoveries India scales another peak of single day highest recoveries More than 95000 recovered in last 24 hrs: https://t.co/IXVquzPQ46 https://t.co/El8ZMZwLQ8,real
2682,From 23 March until the foreseeable future Microsoft and Sony will shut down their gaming servers during UK school hours.,fake
3996,Acc to @MoHFW_INDIA #COVID19 #RecoveryRate and #FatalityRate are 74.30% and 1.89% respectively as on 21st August 2020 (till 6PM). #COVID__19 #COVID #COVID_19 #COVIDー19 #COVIDUpdates #CoronaUpdates #Corona #coronavirus #CoronavirusIndia #CoronavirusUpdates #CoronavirusPandemic https://t.co/e2gZ5Er1BZ,real
4279,"#covid19 #coronavirus #coronaoutbreak TRUMP: ""This is a pandemic. I've felt it was a pandemic long before it was called a pandemic.""

ALSO TRUMP: https://t.co/nkERbZDoSS",fake
3525,NEW: Cruise ship travel could continue to introduce transmit or spread COVID-19. @CDCDirector has extended the cruise ship No Sail Order. See the latest update: https://t.co/Wda1FY8jAz https://t.co/payyMdk5ke,real
4639,A photo of a pile of money. On the caption it is stated that this money was meant to fund temporary hospitals in Rio but it was stolen by an aide of governor Wilson Witzel.,fake
4568,Coronavirus detection is possible by holding your breath for 10 seconds,fake
5819,Our daily update is published. States reported 731k tests. An important caveat is that we’re missing some testing data from Florida due to the hurricane. There were 50k cases reported and 519 deaths. Keep in mind it’s Monday so weekend delays will be filled out later this week. https://t.co/p4zsch8jmQ,real
4012,#KnowTheFacts Most people with #COVID19 experience mild illness and recover. Protect yourself by handwashing avoiding contact with sick people and other practices in our public health advisory: https://t.co/2WmMPGyPkV https://t.co/frDUXKJdXE,real
4533,#IndiaFightsCorona India scales a new peak of 5 cr total #COVID19 tests. Tests Per Million on a continuous rise pegged at 36703 today. https://t.co/WK2JjIALj7,real
4302,"Thankful to Montana business leaders stepping up to keep us safe. ""If strict stay-at-home protocols are followed for the next three months the model shows a peak June 15 with 59 hospitalizations."" via @DailyInterLake https://t.co/ayFKe7keT0",real
2432,Barack Obama has urged Africans to reject any COVID-19 vaccine produced by the United States and Europe.,fake
244,Public broadcast RTVE published a map of coronavirus cases in Spain that in fact was a map of penis' average size in different regions.,fake
5733,He beat Spanish flu. Then 100 years later he beat COVID. https://t.co/RjsBiy44zB https://t.co/oN3Qiy3wrf,real
2687,Complete fibrinolysis shutdown seen in severe #COVID19. https://t.co/jK7Tx5mT2Z https://t.co/XowibKLXsd,real
531,🎧 New Podcast: Can wearable tech + AI converge to predict diseases like #COVID19? https://t.co/YAdqa2CpFG with @EricTopol @cuttingforstone,real
3609,PPI use is a risk factor for COVID-19. https://t.co/cJcAq3L60S,real
6402,The 64 members of the Facility will be joined by 92 low- and middle-income economies eligible for support for the procurement of vaccines through the @gavi COVAX Advance Market Commitment a financing instrument aimed at supporting the procurement of vaccines for these countries. https://t.co/lEJSqX1goI,real
4679,Three stories to read this evening: 🔴UK cases hit four-month high for second day in a row https://t.co/iNzdX1LmRm 🔴PM urged to take 'blindingly obvious' COVID action https://t.co/GwhWaxY6qS 🔴Trump tells Senate to consider his Supreme Court pick https://t.co/lZid9bkh9B https://t.co/w2yZWmJA5F,real
